name,time,link,image
Pink Knot and Shell on the Seashore,1980,https://www.wikiart.org/en/salvador-dali/pink-knot-and-shell-on-the-seashore,https://uploads4.wikiart.org/images/salvador-dali/pink-knot-and-shell-on-the-seashore.jpg
Sybyle Agripa,1980,https://www.wikiart.org/en/salvador-dali/sybyle-agripa,https://uploads4.wikiart.org/images/salvador-dali/sybyle-agripa.jpg
Amphitrite,1981,https://www.wikiart.org/en/salvador-dali/amphitrite,https://uploads4.wikiart.org/images/salvador-dali/amphitrite.jpg
Apparition of the Visage of Aphrodite of Cnidos in a Landscape,1981,https://www.wikiart.org/en/salvador-dali/apparition-of-the-visage-of-aphrodite-of-cnidos-in-a-landscape,https://uploads4.wikiart.org/images/salvador-dali/apparition-of-the-visage-of-aphrodite-of-cnidos-in-a-landscape.jpg
Argus,1981,https://www.wikiart.org/en/salvador-dali/argus,https://uploads4.wikiart.org/images/salvador-dali/argus.jpg
Figures (Scene after Goya),1981,https://www.wikiart.org/en/salvador-dali/figures-scene-after-goya,https://uploads4.wikiart.org/images/salvador-dali/figures-scene-after-goya.jpg
"Gala in a Patio Watching the Sky, Where the Equestrian Figure of Prince Baltasar Carlos and Several Constellations (All) Appear, after Velazquez",1981,https://www.wikiart.org/en/salvador-dali/gala-in-a-patio-watching-the-sky-where-the-equestrian-figure-of-prince-baltasar-carlos-and,https://uploads4.wikiart.org/images/salvador-dali/gala-in-a-patio-watching-the-sky-where-the-equestrian-figure-of-prince-baltasar-carlos-and.jpg
Untitled (The Great Masturbator Appears Behind Arcades),1981,https://www.wikiart.org/en/salvador-dali/great-tapeworm-masturbator-appears-behind-arcades,https://uploads4.wikiart.org/images/salvador-dali/great-tapeworm-masturbator-appears-behind-arcades.jpg
Group Surrounding a Reclining Nude - Velazquez,1981,https://www.wikiart.org/en/salvador-dali/group-surrounding-a-reclining-nude-velazquez-1981,https://uploads4.wikiart.org/images/salvador-dali/group-surrounding-a-reclining-nude-velazquez-1981.jpg
Hermes,1981,https://www.wikiart.org/en/salvador-dali/hermes,https://uploads4.wikiart.org/images/salvador-dali/hermes.jpg
Jason Carrying the Golden Fleece (unfinished),1981,https://www.wikiart.org/en/salvador-dali/jason-carrying-the-golden-fleece-unfinished,https://uploads4.wikiart.org/images/salvador-dali/jason-carrying-the-golden-fleece-unfinished.jpg
Landscape,1981,https://www.wikiart.org/en/salvador-dali/landscape-1,https://uploads4.wikiart.org/images/salvador-dali/landscape-1.jpg
Landscape with Rock in the Shape of a Triumphal Arch,1981,https://www.wikiart.org/en/salvador-dali/landscape-with-rock-in-the-shape-of-a-triumphal-arch,https://uploads4.wikiart.org/images/salvador-dali/landscape-with-rock-in-the-shape-of-a-triumphal-arch.jpg
Medea or Jason Taking Possession of the Golden Fleece,1981,https://www.wikiart.org/en/salvador-dali/medea-or-jason-taking-possession-of-the-golden-fleece,https://uploads4.wikiart.org/images/salvador-dali/medea-or-jason-taking-possession-of-the-golden-fleece.jpg
Mercury and Argus,1981,https://www.wikiart.org/en/salvador-dali/mercury-and-argus,https://uploads4.wikiart.org/images/salvador-dali/mercury-and-argus.jpg
Reading. Family Scene by Lamplight,1981,https://www.wikiart.org/en/salvador-dali/reading-family-scene-by-lamplight,https://uploads4.wikiart.org/images/salvador-dali/reading-family-scene-by-lamplight.jpg
"Ready-to-wear Fashion for Next Spring; 'Garlands, Nests and Flowers'",1981,https://www.wikiart.org/en/salvador-dali/ready-to-wear-fashion-for-next-spring-garlands-nests-and-flowers,https://uploads4.wikiart.org/images/salvador-dali/ready-to-wear-fashion-for-next-spring-garlands-nests-and-flowers.jpg
Untitled (Looking at The Great Masturbator),1981,https://www.wikiart.org/en/salvador-dali/seated-figure-contemplating-a-great-tapeworm-masturbator,https://uploads4.wikiart.org/images/salvador-dali/seated-figure-contemplating-a-great-tapeworm-masturbator.jpg
Spanish Nobleman with a Cross of Brabant on His Jerkin,1981,https://www.wikiart.org/en/salvador-dali/spanish-nobleman-with-a-cross-of-brabant-on-his-jerkin,https://uploads4.wikiart.org/images/salvador-dali/spanish-nobleman-with-a-cross-of-brabant-on-his-jerkin.jpg
The Exterminating Angels,1981,https://www.wikiart.org/en/salvador-dali/the-exterminating-angels,https://uploads4.wikiart.org/images/salvador-dali/the-exterminating-angels.jpg
The Garden of Hours,1981,https://www.wikiart.org/en/salvador-dali/the-garden-of-hours,https://uploads4.wikiart.org/images/salvador-dali/the-garden-of-hours.jpg
The Gaseous Swan,1981,https://www.wikiart.org/en/salvador-dali/the-gaseous-swan,https://uploads4.wikiart.org/images/salvador-dali/the-gaseous-swan.jpg
The Path of Enigma,1981,https://www.wikiart.org/en/salvador-dali/the-path-of-enigma,https://uploads4.wikiart.org/images/salvador-dali/the-path-of-enigma.jpg
The Path of Enigmas (first version),1981,https://www.wikiart.org/en/salvador-dali/the-path-of-enigmas-first-version,https://uploads4.wikiart.org/images/salvador-dali/the-path-of-enigmas-first-version.jpg
The Path of Enigmas (second version),1981,https://www.wikiart.org/en/salvador-dali/the-path-of-enigmas-second-version,https://uploads4.wikiart.org/images/salvador-dali/the-path-of-enigmas-second-version.jpg
The Pearl,1981,https://www.wikiart.org/en/salvador-dali/the-pearl,https://uploads4.wikiart.org/images/salvador-dali/the-pearl.jpg
The Tower of Enigmas,1981,https://www.wikiart.org/en/salvador-dali/the-tower-of-enigmas,https://uploads4.wikiart.org/images/salvador-dali/the-tower-of-enigmas.jpg
The Towers,1981,https://www.wikiart.org/en/salvador-dali/the-towers,https://uploads4.wikiart.org/images/salvador-dali/the-towers.jpg
Three Female Figures in Festive Gowns,1981,https://www.wikiart.org/en/salvador-dali/three-female-figures-in-festive-gowns,https://uploads4.wikiart.org/images/salvador-dali/three-female-figures-in-festive-gowns.jpg
Tower,1981,https://www.wikiart.org/en/salvador-dali/tower,https://uploads4.wikiart.org/images/salvador-dali/tower.jpg
Tower,1981,https://www.wikiart.org/en/salvador-dali/tower-1,https://uploads4.wikiart.org/images/salvador-dali/tower-1.jpg
Untitled (Female Bust with Draped Cloth),1981,https://www.wikiart.org/en/salvador-dali/untitled-female-bust-with-draped-cloth,https://uploads4.wikiart.org/images/salvador-dali/untitled-female-bust-with-draped-cloth.jpg
Untitled (Head of a Woman; unfinished),1981,https://www.wikiart.org/en/salvador-dali/untitled-head-of-a-woman-unfinished,https://uploads4.wikiart.org/images/salvador-dali/untitled-head-of-a-woman-unfinished.jpg
Untitled (Imaginary Landscape at Pubol),1981,https://www.wikiart.org/en/salvador-dali/untitled-imaginary-landscape-at-pubol,https://uploads4.wikiart.org/images/salvador-dali/untitled-imaginary-landscape-at-pubol.jpg
Untitled (Skin of a Beach),1981,https://www.wikiart.org/en/salvador-dali/untitled-skin-of-a-beach,https://uploads4.wikiart.org/images/salvador-dali/untitled-skin-of-a-beach.jpg
Woman on a Ram,1981,https://www.wikiart.org/en/salvador-dali/woman-on-a-ram,https://uploads4.wikiart.org/images/salvador-dali/woman-on-a-ram.jpg
"After Michelangelo's 'Moses', on the Tomb of Julius II in Rome",1982,https://www.wikiart.org/en/salvador-dali/after-michelangelo-s-moses-on-the-tomb-of-julius-ii-in-rome,https://uploads4.wikiart.org/images/salvador-dali/after-michelangelo-s-moses-on-the-tomb-of-julius-ii-in-rome.jpg
After Michelangelo's 'Squatting Child',1982,https://www.wikiart.org/en/salvador-dali/after-michelangelo-s-squatting-child,https://uploads4.wikiart.org/images/salvador-dali/after-michelangelo-s-squatting-child.jpg
After the Head of 'Giuliano di Medici,1982,https://www.wikiart.org/en/salvador-dali/after-the-head-of-giuliano-di-medici,https://uploads4.wikiart.org/images/salvador-dali/after-the-head-of-giuliano-di-medici.jpg
Architectural Contortion of El Escorial,1982,https://www.wikiart.org/en/salvador-dali/architectural-contortion-of-el-escorial,https://uploads4.wikiart.org/images/salvador-dali/architectural-contortion-of-el-escorial.jpg
Atmospherocephalic Figures,1982,https://www.wikiart.org/en/salvador-dali/atmospherocephalic-figures,https://uploads4.wikiart.org/images/salvador-dali/atmospherocephalic-figures.jpg
Classic Figure and Head (unfinished),1982,https://www.wikiart.org/en/salvador-dali/classic-figure-and-head-unfinished-1982,https://uploads4.wikiart.org/images/salvador-dali/classic-figure-and-head-unfinished-1982.jpg
Don Jose Nieto Velazquez from 'Las Meninas' by Velazquez,1982,https://www.wikiart.org/en/salvador-dali/don-jose-nieto-velazquez-from-las-meninas-by-velazquez,https://uploads4.wikiart.org/images/salvador-dali/don-jose-nieto-velazquez-from-las-meninas-by-velazquez.jpg
Double Victory of Gaudi,1982,https://www.wikiart.org/en/salvador-dali/double-victory-of-gaudi,https://uploads4.wikiart.org/images/salvador-dali/double-victory-of-gaudi.jpg
El Escorial and Catastrophe-Form Calligraphy,1982,https://www.wikiart.org/en/salvador-dali/el-escorial-and-catastrophe-form-calligraphy,https://uploads4.wikiart.org/images/salvador-dali/el-escorial-and-catastrophe-form-calligraphy.jpg
Enigma (unfinished version of 'The Three Glorious Enigmas of Gala'),1982,https://www.wikiart.org/en/salvador-dali/enigma-unfinished-version-of-the-three-glorious-enigmas-of-gala,https://uploads4.wikiart.org/images/salvador-dali/enigma-unfinished-version-of-the-three-glorious-enigmas-of-gala.jpg
Exploded Head,1982,https://www.wikiart.org/en/salvador-dali/exploded-head,https://uploads4.wikiart.org/images/salvador-dali/exploded-head.jpg
Figure after Michelangelo's 'Dawn' on the Tomb of Lorenzo di Medici,1982,https://www.wikiart.org/en/salvador-dali/figure-after-michelangelo-s-dawn-on-the-tomb-of-lorenzo-di-medici,https://uploads4.wikiart.org/images/salvador-dali/figure-after-michelangelo-s-dawn-on-the-tomb-of-lorenzo-di-medici.jpg
Figure in the Water - After a Drawing by Michelangelo for the 'Resurrection of Christ',1982,https://www.wikiart.org/en/salvador-dali/figure-in-the-water-after-a-drawing-by-michelangelo-for-the-resurrection-of-christ,https://uploads4.wikiart.org/images/salvador-dali/figure-in-the-water-after-a-drawing-by-michelangelo-for-the-resurrection-of-christ.jpg
Figure Inspired by the Adam of the Ceiling of the Sistine Chapel,1982,https://www.wikiart.org/en/salvador-dali/figure-inspired-by-the-adam-of-the-ceiling-of-the-sistine-chapel,https://uploads4.wikiart.org/images/salvador-dali/figure-inspired-by-the-adam-of-the-ceiling-of-the-sistine-chapel.jpg
"Giuliano di Medici' by Michelangelo, Seen from Behind",1982,https://www.wikiart.org/en/salvador-dali/giuliano-di-medici-by-michelangelo-seen-from-behind,https://uploads4.wikiart.org/images/salvador-dali/giuliano-di-medici-by-michelangelo-seen-from-behind.jpg
"Head, after Michelangelo's, 'Giuliano di Medici'",1982,https://www.wikiart.org/en/salvador-dali/head-after-michelangelo-s-giuliano-di-medici,https://uploads4.wikiart.org/images/salvador-dali/head-after-michelangelo-s-giuliano-di-medici.jpg
Landscape with Hidden Image of Michelangelo's 'David',1982,https://www.wikiart.org/en/salvador-dali/landscape-with-hidden-image-of-michelangelo-s-david,https://uploads4.wikiart.org/images/salvador-dali/landscape-with-hidden-image-of-michelangelo-s-david.jpg
Mirror Women - Mirror Head,1982,https://www.wikiart.org/en/salvador-dali/mirror-women-mirror-head,https://uploads4.wikiart.org/images/salvador-dali/mirror-women-mirror-head.jpg
Ole,1982,https://www.wikiart.org/en/salvador-dali/ole,https://uploads4.wikiart.org/images/salvador-dali/ole.jpg
Othello Dreaming Venice,1982,https://www.wikiart.org/en/salvador-dali/othello-dreaming-venice,https://uploads4.wikiart.org/images/salvador-dali/othello-dreaming-venice.jpg
Pieta,1982,https://www.wikiart.org/en/salvador-dali/pieta,https://uploads4.wikiart.org/images/salvador-dali/pieta.jpg
Pieta,1982,https://www.wikiart.org/en/salvador-dali/pieta-1,https://uploads4.wikiart.org/images/salvador-dali/pieta-1.jpg
Rock Figure after the Head of Christ in the 'Pieta' of Palestrina by Michelangelo,1982,https://www.wikiart.org/en/salvador-dali/rock-figure-after-the-head-of-christ-in-the-pieta-of-palestrina-by-michelangelo,https://uploads4.wikiart.org/images/salvador-dali/rock-figure-after-the-head-of-christ-in-the-pieta-of-palestrina-by-michelangelo.jpg
Saint Sebastian,1982,https://www.wikiart.org/en/salvador-dali/saint-sebastian,https://uploads4.wikiart.org/images/salvador-dali/saint-sebastian.jpg
Scene in the Courtyard of the Escorial with a Figure in the Foreground Inspired by Michelangelo's 'Evening' on the Tomb of Lorenzo di Medici,1982,https://www.wikiart.org/en/salvador-dali/scene-in-the-courtyard-of-the-escorial-with-a-figure-in-the-foreground-inspired-by-michelangelo,https://uploads4.wikiart.org/images/salvador-dali/scene-in-the-courtyard-of-the-escorial-with-a-figure-in-the-foreground-inspired-by-michelangelo.jpg
Sebastian de Morra with Catastrophic Signs,1982,https://www.wikiart.org/en/salvador-dali/sebastian-de-morra-with-catastrophic-signs,https://uploads4.wikiart.org/images/salvador-dali/sebastian-de-morra-with-catastrophic-signs.jpg
Study for 'Ole' (unfinished),1982,https://www.wikiart.org/en/salvador-dali/study-for-ole-unfinished,https://uploads4.wikiart.org/images/salvador-dali/study-for-ole-unfinished.jpg
The Infanta Margarita of Velazquez Appearing in the Silhouette of Horsemen in the Courtyard of the Escorial,1982,https://www.wikiart.org/en/salvador-dali/the-infanta-margarita-of-velazquez-appearing-in-the-silhouette-of-horsemen-in-the-courtyard-of,https://uploads4.wikiart.org/images/salvador-dali/the-infanta-margarita-of-velazquez-appearing-in-the-silhouette-of-horsemen-in-the-courtyard-of.jpg
The Martyr,1982,https://www.wikiart.org/en/salvador-dali/the-martyr,https://uploads4.wikiart.org/images/salvador-dali/the-martyr.jpg
The Three Glorious Enigmas of Gala,1982,https://www.wikiart.org/en/salvador-dali/the-three-glorious-enigmas-of-gala,https://uploads4.wikiart.org/images/salvador-dali/the-three-glorious-enigmas-of-gala.jpg
The Three Glorious Enigmas of Gala(second version),1982,https://www.wikiart.org/en/salvador-dali/the-three-glorious-enigmas-of-gala-second-version,https://uploads4.wikiart.org/images/salvador-dali/the-three-glorious-enigmas-of-gala-second-version.jpg
Topological Study for 'Exploded Head',1982,https://www.wikiart.org/en/salvador-dali/topological-study-for-exploded-head,https://uploads4.wikiart.org/images/salvador-dali/topological-study-for-exploded-head.jpg
"Untitled - Equestrian Figure of Prince Baltasar Carlos, after Velazquez, with Figures in the Courtyard of the Escorial",1982,https://www.wikiart.org/en/salvador-dali/untitled-equestrian-figure-of-prince-baltasar-carlos-after-velazquez-with-figures-in-the,https://uploads4.wikiart.org/images/salvador-dali/untitled-equestrian-figure-of-prince-baltasar-carlos-after-velazquez-with-figures-in-the.jpg
Untitled - Nude Figures after Michelangelo,1982,https://www.wikiart.org/en/salvador-dali/untitled-nude-figures-after-michelangelo,https://uploads4.wikiart.org/images/salvador-dali/untitled-nude-figures-after-michelangelo.jpg
Untitled (After 'The Day' by Michelangelo),1982,https://www.wikiart.org/en/salvador-dali/untitled-after-the-day-by-michelangelo,https://uploads4.wikiart.org/images/salvador-dali/untitled-after-the-day-by-michelangelo.jpg
Untitled (After 'The Night' by Michelangelo),1982,https://www.wikiart.org/en/salvador-dali/untitled-after-the-night-by-michelangelo,https://uploads4.wikiart.org/images/salvador-dali/untitled-after-the-night-by-michelangelo.jpg
"Untitled (Composition - Courtyard of the Escorial with Figure and Sebastian De Morra, Veldzquez's Dwarf)",1982,https://www.wikiart.org/en/salvador-dali/untitled-composition-courtyard-of-the-escorial-with-figure-and-sebastian-de-morra-veldzquez-s,https://uploads4.wikiart.org/images/salvador-dali/untitled-composition-courtyard-of-the-escorial-with-figure-and-sebastian-de-morra-veldzquez-s.jpg
Untitled (first study for 'The Three Glorious Enigmas of Gala'),1982,https://www.wikiart.org/en/salvador-dali/untitled-first-study-for-the-three-glorious-enigmas-of-gala,https://uploads4.wikiart.org/images/salvador-dali/untitled-first-study-for-the-three-glorious-enigmas-of-gala.jpg
Velazquez and a Figure,1982,https://www.wikiart.org/en/salvador-dali/velazquez-and-a-figure,https://uploads4.wikiart.org/images/salvador-dali/velazquez-and-a-figure.jpg
Velazquez Dying Behind the Window on the Left Side Out of Which a Spoon Projects,1982,https://www.wikiart.org/en/salvador-dali/velazquez-dying-behind-the-window-on-the-left-side-out-of-which-a-spoon-projects,https://uploads4.wikiart.org/images/salvador-dali/velazquez-dying-behind-the-window-on-the-left-side-out-of-which-a-spoon-projects.jpg
Warrior,1982,https://www.wikiart.org/en/salvador-dali/warrior,https://uploads4.wikiart.org/images/salvador-dali/warrior.jpg
Bed and Bedside Table Ferociously Attacking a Cello,1983,https://www.wikiart.org/en/salvador-dali/bed-and-bedside-table-ferociously-attacking-a-cello,https://uploads4.wikiart.org/images/salvador-dali/bed-and-bedside-table-ferociously-attacking-a-cello.jpg
